Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
2318,2017-03-08,70.45938110351562,71.17982451321801,69.93706256297314,70.35131654638809,7938282
2319,2017-03-09,70.04513549804688,70.53143583492522,69.34270602106274,70.53143583492522,9777769
2320,2017-03-10,69.36070251464844,70.4953998367105,68.46014830891357,70.2432475905963,16388459
2321,2017-03-14,69.75695037841797,71.57606799884945,69.37871466405554,71.48601257435642,11886293
2322,2017-03-15,69.50479888916016,69.90104376632469,69.34270204337912,69.88303463428898,7772586
2323,2017-03-16,70.27925872802734,70.4053372812172,69.43274176907852,69.93705109601918,5161993
2324,2017-03-17,69.88301849365234,70.96368342587468,69.55881510533065,70.89163714273236,9522200
2325,2017-03-20,69.73892974853516,70.04511913993878,69.43274524295056,69.88302232271498,9378518
2326,2017-03-21,69.61287689208984,70.08116324075493,69.4867982948891,69.88304322073981,8126819
2327,2017-03-22,69.19860076904297,70.45937665644783,68.96445765283163,69.00048079820705,8203222
